Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,DES_CLAV,RANGO_MA,MUESTRA,ESTADO,LONG_,LAT,TIPO_ROCA,ROCA,METODO,MINERAL,EDAD_MA,ERROR,TIPO_EDAD,HEREDADOS,REFERENCIA,UNIDAD,LOC_TIPO,OBSERVA,PDF,CARTA50,CARTA250,TABLACRONO
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,11-15-1,Sonora,-108.605527,28.399383,Volcánica,Ignimbrita,K-Ar,Biotita,"34.1",0.5,Edad de enfriamiento,,"McDowell, 2007",SMO,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,YEPACHIC H12-D78,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,SN-10,Sonora,-109.62496,28.337614,Plutónica,Granodiorita,Ar-Ar,Hornblenda,"61.6",0.2,Edad de enfriamiento,,"Wong et al., 2010",,Suaqui Grande,"Edad estimada de cristalización ~64 Ma, seguido de un rápido enfriamiento a 58 Ma y posteriormente un enfriemiento lento hasta <50 Ma. Coordenadas estimadas",https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,LA DURA H12-D75,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,TP-2,Sonora,-109.183885,28.416891,Plutónica,Granodiorita,Ar-Ar,Biotita,"53.7",0.9,Edad de enfriamiento,,"Mead et al., 1988",,Mina Tres Piedras,"Depósito de Mo, W, Cu. Edad de meseta",https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SANTA ROSA H12-D76,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,BJS-005,Baja California Sur,-110.954733,25.293683,Sedimentaria,Arenisca subarcósica,U-Pb,Circones detríticos,"33",1.1,Edad máxima de depósito,"33, 77, 96","Durán-Calderón, 2016",Fm. El Salto,Timbabichi,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,TIMBABICHL G12-D31,VILLA CONSTITUCION G12-7-8,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,TS 11,Jalisco,-103.99,22.66,Volcánica,Ignimbrita,Ar-Ar,Sanidino,"28",2,Edad de enfriamiento,,Ferrari et al. (2002),,,,,HUEJUQUILLA F13-B64,ZACATECAS F13-6,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,VE 119,Puebla,-97.78333,19.916666,Volcánica,Basalto,K-Ar,Roca total,"2.35",0.1,,,"Cantagrel y Robin, 1979",,,,,ZACATLAN E14-B14,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,TX. 4,Guerrero,-99.580317,18.600694,Volcánica,Ignimbrita,K-Ar,Roca total,"38.2",1,,,"Morán-Zenteno et al., 1999",,Taxco,,,TAXCO E14-A68,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,TX10M,Guerrero,-99.606674,18.536947,Plutónica,Gabro,Ar-Ar,Hornblenda,"52.3",1.1,Formación de la roca,,"Alaníz-Álvarez et al., 2002",Indefinido,Taxco,,,TAXCO E14-A68,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Campaniano,72.1 - 83.6,25.01.92-3,Guerrero,-99.981397,18.348336,Volcánica,Andesita porfídica,K-Ar,Roca total,"83.2",2.2,Evento metamorfico (Perdida de Ar),,"Cabral-Cano et al., 2000",Fm. Villa de Ayala,Teloloapan,,,TELOLOAPAN E14-A77,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,S/N,Guerrero,-99.198063,18.10778,Volcánica,Ignimbrita,Ar-Ar,No reportado,"31",2,Formación de la roca,,"Campa et al., 2002",Grupo Tilzapotla,"Tequicuilco-N o 
Cruz de Palma",,,ATENANGO DEL RIO E14-A89,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Devónico Superior,358.9 - 382.7,Ix 56,Guerrero,-98.820285,18.004169,Piroclástica,Capa de ceniza,U-Pb,Circón,"373",65,Edad de cristalización,,Ramos-Arias y Keppie 2011,Unidad Zumpango,"A 6 km al SW del 
poblado de Tlanipatla",,,TEMALAC E14-B81,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,Cox3,Guerrero,-99.467222,18.501944,Plutónica,Granodiorita,Ar-Ar,Biotita,"36.28",0.23,Edad de enfriamiento,,"Martiny et al., 2013",Pluton Coxcatlán,"Poblado de 
Coxcatlán",,,TAXCO E14-A68,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,Tz63-02,Guerrero,-99.286111,18.451389,Volcánica,Andesita,Ar-Ar,Plagioclasa,"32.75",0.1,Formación de la roca,,"Morán-Zenteno et al., 2004",Fm. El Salto,Tilzapotla,,,TIZAPOTLA E14-A79,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AZ-58 (972 m),Michoacán de Ocampo,-100.663948,19.823334,Volcánica,Lava andesítica,Ar-Ar,Roca total,"0.02",0.04,,,"Macias et al., 2008",,,Muestra de pozo,,MARAVATIO E14-A15,MORELIA E14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AZ-44 (3540 m),Michoacán de Ocampo,-100.682559,19.819384,Volcánica,Lava,Ar-Ar,Roca total,"0.23",0.04,,,"Macias et al., 2008",Secuencia Mil Cumbres,,Muestra de pozo,,ZINAPECUARO E14-A14,MORELIA E14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AZ-49 (2412 m),Michoacán de Ocampo,-100.658299,19.811616,Volcánica,Lava,Ar-Ar,Roca total,"2.48",0.77,,,"Macias et al., 2008",Secuencia Mil Cumbres,,Muestra de pozo,,MARAVATIO E14-A15,MORELIA E14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,Gat2,Chihuahua,-108.36836389,27.3207306,Volcánica,Ignimbrita,U-Pb,Zircón,"23.3",0.33,Edad de cristalización,,"Munazzam et al., 2019",,Guerra al Tirano Palmarejo,Edad media ponderada,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaChihuahua.pdf,CHINIPAS G12-B38,CIUDAD OBREGON G12-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,MXB7665,Chihuahua,-107.700513,26.950289,Plutónica,Granodiorita,K-Ar,Roca total,"45.3",2,Edad de enfriamiento,,"Bagby, 1979",Sierra Madre Occidental,Batopilas,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaChihuahua.pdf,RIO BATOPILAS G13-A51,GUACHOCHI G13-4,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Inferior-Albiano,100.5 - 113,7/6/01-S,Baja California,-116.156966,31.426104,Plutónica,Tonalita Hbl,U-Pb,Circón,"105.5",3.4,Edad de cristalización,,"Wetmore et al., 2005",Plutón Piedra Rodada,Piedra Rodada,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SAN VICENTE H11-B33,ENSENADA H11-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Inferior-Aptiano,113 - 125,5/29/01-B,Baja California,-116.205962,31.551559,Plutónica,Tonalita,U-Pb,Circón,"115",3.9,Edad de cristalización,,"Wetmore et al., 2005",Plutón Santo Tomas,Santo Tomás,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,EL ZACATON H11-B23,ENSENADA H11-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,ND,Jalisco,-103.564286,20.72398,Volcánica,Lavas del Arco Sureste: Vidrio,K-Ar,ND,"30.1",0,,,"Nichols, 1970",Faja Volcánica Trans-Mexicana,La Primavera,Coordenadas estimadas.,,GUADALAJARA OESTE F13-D65,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,SLP 03-02,San Luis Potosí,-100.637362,21.963702,Volcánica,Andesita,K-Ar,Roca total,"31.9",0.7,Edad de emplazamiento,,"Tristán-González et al., 2009",Complejo Volcánico Río Santa María,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,LA SALITRERA F14-C15,GUANAJUATO F14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,SLP17-20,San Luis Potosí,-101.09527778,21.83,Volcánica,Basalto,Ar/Ar,Roca Total,"27.5",2.8,Edad de cristalización,,"Torres-Sánchez et al., 2020",La Placa,Sierra de San Miguelito,Edad de isocrona,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,SAN FRANCISCO F14-C13,GUANAJUATO F14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,Tehu-65,Puebla,-98.255278,18.293611,Volcánica,Toba,K-Ar,Biotita,"29.9",0.8,Edad de enfriamiento,,"Silva-Romo et al., 2011",,,,,TEHUITZINGO E14-B73,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neoproterozoico,541 - 1000,ACA-57.,Puebla,-98.2305761,18.56812,Metamórfica,Esquisto,U-Pb,Zircones detríticos,"870",0,Edad máxima de depósito,"1391, 1135, 982","Talavera-Mendoza et al., 2005",Fm. Xayacatlán,,,,COATZINGO E14-B63,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M-60,Sonora,-110.89542,28.211725,Volcánica,Dacita,K-Ar,Plagioclasa,"15.3",2.4,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Dacita El Mezquite,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,JOSE MA. MORELOS Y PAVON H12-D81,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M15,Sonora,-110.851141,28.127229,Volcánica,Dacita,K-Ar,Plagioclasa,"16.7",3.1,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Dacita El Mezquite,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,JOSE MA. MORELOS Y PAVON H12-D81,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,Y,Puebla,-97.470552,19.643146,Volcánica,Riodacita,K-Ar,Roca total,"0.02",0.01,,,"Ferriz y Mahood, 1984","Riodacita Arenas, Faja Volcánica Trans-Mexicana",,,,XONACATLAN E14-B25,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,CP-011,Veracruz de Ignacio de la Llave,-97.20278,19.527774,Volcánica,Traquiandesita,Ar-Ar,Matriz,"0.307",0.035,,,"Carrasco-Núñez et al., 2010",,Cofre de Perote,,,PEROTE E14-B26,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,CP-33a,Veracruz de Ignacio de la Llave,-97.118057,19.442224,Volcánica,Traquiandesita,Ar-Ar,Plagioclasa,"0.4",0.03,,,"Carrasco-Núñez et al., 2010",,Cofre de Perote,,,XICO E14-B36,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,CP-40,Veracruz de Ignacio de la Llave,-97.075275,19.460555,Volcánica,Traquiandesita basáltica,K-Ar,Roca total,"1.3",0.12,,,"Carrasco-Núñez et al., 2010",,Cofre de Perote,,,XICO E14-B36,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Plioceno,2.58 - 5.333,Li 111,Veracruz de Ignacio de la Llave,-96.79026,19.690645,Volcánica,Basanita,K-Ar,Roca total,"2.7",0.28,,,"López-lnfanzón, 1990",,Chiconquiaco-Palma Sola,,,JALAPA E14-B27,VERACRUZ E14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,UAKA-74-32,Chiapas,-92.600284,16.787224,Volcánica,Andesita,K-Ar,Roca total,"2.14",0.04,Edad de enfriamiento,,"Damon y Montesinos, 1978",Arco volcánico Chiapaneco,Cerro Tzontehuitz,,,OXCHUC E15-D52,TUXTLA GUTIERREZ E15-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Plioceno,2.58 - 5.333,"443",Baja California Sur,-111.514658,25.266618,Volcánica,Basalto,K-Ar,Roca total,"4.2",0.1,Edad de enfriamiento,,"Hausback, 1984",,"Km 26, E de Insurgentes",,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,LEY FEDERAL DE AGUA NUM. 1 G12-C38,VILLA CONSTITUCION G12-7-8,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,Tz17-99,Guerrero,-99.285,18.443611,Volcánica,Andesita,K-Ar,Plagioclasa,"34.4",1.4,Formación de la roca,,"Morán-Zenteno et al., 2004",Fm. El Salto,Tilzapotla,,,TIZAPOTLA E14-A79,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,A1 26,Guerrero,-99.428056,18.55,Volcánica,Andesita,K-Ar,Roca total,"44.5",0.7,Formación de la roca,,"Morán-Zenteno et al., 2007",Andesita Tepetlapa,"Sector sur Teacalco-
Amacuzac",,,TAXCO E14-A68,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Pérmico-Lopingiano,252.17 - 259.8,Chapopoteras well 1,Veracruz de Ignacio de la Llave,-97.58916667,20.3819444,Plutónica,Granodiorita,K-Ar,Biotita,"257",21,Edad de cristalización,,"Acobo, 1986 (En Torres et al., 1999)",,,,,COATZINTLA F14-D75,POZA RICA F14-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Pérmico-Cisuraliano,272.3 - 298.9,Paso de Oro,Veracruz de Ignacio de la Llave,-97.071083,20.230736,Plutonica,Granodiorita,U-Pb,Zircón,"274",3.5,Edad de cristalización,,"Coombs et. al., 2019 (En Villagómez et. al., 2019)",Formacion San Andres,,,,MARTINEZ DE LA TORRE F14-D89,POZA RICA F14-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,MB-114,Coahuila de Zaragoza,-102.171351,29.235018,Plutónica,Sienita,Ar-Ar,Biotita,"30.07",0.02,Edad de enfriamiento,,"Iriondo et al., 2004",,,Edad de fusion total,,EL NEVADO H13-D49,MANUEL BENAVIDES H13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,MONC04-3,Coahuila de Zaragoza,-101.45676667,26.82075,Plutónica,,U-Pb,Zircón,"39.2",0.41,Edad de cristalización,,"Gray et al., 2008",,Intrusivo Candelia,,,MONCLOVA G14-A52,MONCLOVA G14-4,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Plioceno,2.58 - 5.333,Las Cruces,Coahuila de Zaragoza,-103.743271,27.970291,Plutónica,Sienita,K-Ar,Roca total,"5.2",0,Edad de enfriamiento,,"JICA, 1979",,Las Cruces,,,JACO G13-B14,OCAMPO G13-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,UAKA-76-59,Chihuahua,-105.833806,26.820301,Volcánica,Basalto,K-Ar,Matriz,"6.88",1.99,Edad de enfriamiento,,"Shafiqullah et al., 1983",,"Mina La Prieta, Santa Barbara",La edad va contemporanea con la mineralización,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaChihuahua.pdf,SANTA BARBARA G13-A57,HIDALGO DEL PARRAL G13-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,DIC 26,Chihuahua,-105.87906,26.766732,Volcánica,Andesita,K-Ar,Roca total,"30.63",0.35,Edad de mineralización,,"Grant y Ruiz, 1988",,Parral,"Depósito San Francisco del Oro-Santa Bárbara-Parral: skarn polimetálico. 
Coordenadas estimadas",https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaChihuahua.pdf,SANTA BARBARA G13-A57,HIDALGO DEL PARRAL G13-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Coniaciano,86.3 - 89.8,JL-B9-M5,Chihuahua,-107.75483058,27.01816498,Plutónica,Pórfido cuarzomonzonítico,U-Pb,Circón,"88.7",1.8,Edad de cristalización,,"Lyons, 2016",,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaChihuahua.pdf,BATOPILAS G13-A41,SAN JUANITO G13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,"110",Tamaulipas,-98.075293,22.75883,Plutónica,Diabasa,K-Ar,Roca total,"8.3",0.4,Edad de enfriamiento,,"Camacho-Angulo, 1987",,Manuel,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,ALDAMA F14-B53,CIUDAD MANTE F14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Ordovícico Superior,443.8 - 458.4,CC06-1,Tamaulipas,-99.274667,23.821833,Metamorfica,Esquisto psamítico-pelítico de clorita-albita,U-Pb,Circones detríticos,"458",8.5,Edad de máximo depósito,"975, 1150, 1247, 1390","Barboza-Gudiño et al., 2011",Esquisto Granjeno,Cañon de Caballeros,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,GUEMEZ F14-A19,CIUDAD VICTORIA F14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,"58",Tamaulipas,-98.015571,23.008819,Volcánica,Andesita,K-Ar,Roca total,"0.581",0.05,Edad de enfriamiento,,"Camacho-Angulo, 1987",,Aldama,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,LA CONCEPCION F14-B43,CIUDAD VICTORIA F14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,"172",Tamaulipas,-98.133629,23.001874,Plutónica,Gabro,K-Ar,Plagioclasa,"16",0.8,Edad de enfriamiento,,"Camacho-Angulo, 1987",,Aldama,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,LA CONCEPCION F14-B43,CIUDAD VICTORIA F14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,Pab 08-01,Jalisco,-101.786867,21.351975,Plutónica,Granito,U-Pb,Circón,"51.7",0.8,Edad de cristalización,,Botero-Santa (2011),,,Coordenadas estimadas,,LAGOS DE MORENO F14-C31,GUANAJUATO F14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Maastrichtiano,66 - 72.1,P-1,Jalisco,-104.577787,19.74167,Plutónica,Granodiorita,K-Ar,Biotita,"70",2,Edad de enfriamiento,,"Solé et al., 2007",,,,,CASIMIRO CASTILLO E13-B22,MANZANILLO E13-2-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,MS 19,Jalisco,-104.546389,19.246111,Plutónica,Granito,Rb-Sr,Biotita-Roca total,"64.7",1.3,Formación de la roca,,"Schaaf 1990 (en Schaaf et al., 1995)",Batolito Manzanillo,Cihuatlán,,,CIHUATLAN E13-B42,MANZANILLO E13-2-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,"231",San Luis Potosí,-101.060308,23.870545,ND,ND,K-Ar,ND,"11.8",0.26,Edad de enfriamiento,,"Maldonado et al., 2001",,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,CHARCO LARGO F14-A13,MATEHUALA F14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,RCS,San Luis Potosí,-100.856667,23.703804,Plutónica,Granito,U-Pb,Circón,"42.9",0.5,Edad de cristalización,,"Mascuñano et al., 2013",Intrusivo Real de Catorce,Real de Catorce,Coordenadas estimadas.,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,REAL DE CATORCE F14-A24,MATEHUALA F14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Maastrichtiano,66 - 72.1,LO-34,San Luis Potosí,-101.139661,23.251186,Volcánica,Dacita,K-Ar,Plagioclasa,"71",4,Edad de enfriamiento,,"Solé et al., 2007",Fm. Nazas,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,PRESA DE SANTA GERTRUDIS F14-A33,MATEHUALA F14-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,HU-335,Puebla,-98.731944,18.273611,Volcánica,Tobas,Ar-Ar,Biotita,"32.6",0.6,Formación de la roca,,"González-Torres et al., 2013",Fm. Oapan,Ayoxustla,,,HUEHUETLAN E14-B71,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,582-3-1,Baja California Sur,-111.486111,25.975,Plutónica,Pórfido andesítico,K-Ar,Hornblenda,"19.4",0.9,Edad de enfriamiento,,"McLean, 1988",,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JAVIER G12-C18,VILLA CONSTITUCION G12-7-8,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,3-9-97-1,Baja California Sur,-111.3755,25.987167,Volcánica,Andesita,Ar-Ar,Hornblenda,"13.77",0.1,Edad de erupción,,"Umhoefer et al., 2001",Grupo Comondú,,Edad de meseta,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JAVIER G12-C18,VILLA CONSTITUCION G12-7-8,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
